County,Year,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,Deaths,State
"Portage County, OH",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,30.0,OH
"Richland County, OH",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,31.0,OH
"Ross County, OH",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29.0,OH
"Sandusky County, OH",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,OH
"Scioto County, OH",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23.0,OH
"Seneca County, OH",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,OH
"Stark County, OH",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,59.0,OH
"Stark County, OH",2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,13.0,OH
"Summit County, OH",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,118.0,OH
"Trumbull County, OH",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,54.0,OH
"Warren County, OH",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,40.0,OH
"Washington County, OH",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,OH
"Wayne County, OH",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,OH
"Wood County, OH",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,OH
"Allegheny County, PA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,289.0,PA
"Allegheny County, PA",2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,25.0,PA
"Armstrong County, PA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,PA
"Beaver County, PA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,34.0,PA
"Berks County, PA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,58.0,PA
"Blair County, PA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0,PA
"Bucks County, PA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,116.0,PA
"Bucks County, PA",2014.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,21.0,PA
"Butler County, PA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,34.0,PA
"Cambria County, PA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,35.0,PA
"Carbon County, PA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,PA
"Centre County, PA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,PA
"Chester County, PA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,68.0,PA
"Crawford County, PA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,PA
"Cumberland County, PA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,25.0,PA
"Dauphin County, PA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,50.0,PA
"Delaware County, PA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,123.0,PA
"Delaware County, PA",2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,19.0,PA
"Delaware County, PA",2014.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,16.0,PA
"Erie County, PA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,49.0,PA
"Fayette County, PA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,37.0,PA
"Franklin County, PA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,PA
"Greene County, PA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,PA
"Indiana County, PA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,PA
"Lackawanna County, PA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,36.0,PA
"Lancaster County, PA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,63.0,PA
"Lawrence County, PA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,PA
"Lebanon County, PA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,PA
"Lehigh County, PA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,55.0,PA
"Luzerne County, PA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,57.0,PA
"Lycoming County, PA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,PA
"Mercer County, PA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,26.0,PA
"Monroe County, PA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,PA
"Montgomery County, PA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,120.0,PA
"Montgomery County, PA",2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,27.0,PA
"Northampton County, PA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,26.0,PA
"Northumberland County, PA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,PA
"Philadelphia County, PA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,485.0,PA
"Philadelphia County, PA",2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,27.0,PA
"Schuylkill County, PA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,26.0,PA
"Somerset County, PA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,PA
"Susquehanna County, PA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,PA
"Venango County, PA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,PA
"Washington County, PA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,36.0,PA
"Wayne County, PA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,PA
"Westmoreland County, PA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,96.0,PA
"York County, PA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,107.0,PA
"Bell County, TX",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,TX
"Bexar County, TX",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,161.0,TX
"Bexar County, TX",2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,20.0,TX
"Brazoria County, TX",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,TX
"Brazos County, TX",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,TX
"Collin County, TX",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,45.0,TX
"Collin County, TX",2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,15.0,TX
"Collin County, TX",2014.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10.0,TX
"Dallas County, TX",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,290.0,TX
"Dallas County, TX",2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,31.0,TX
"Dallas County, TX",2014.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,16.0,TX
"Denton County, TX",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,36.0,TX
"Denton County, TX",2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0,TX
"Ector County, TX",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29.0,TX
"El Paso County, TX",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,62.0,TX
"El Paso County, TX",2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0,TX
"Fort Bend County, TX",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,31.0,TX
"Galveston County, TX",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,43.0,TX
"Grayson County, TX",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,TX
"Hardin County, TX",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,TX
"Harris County, TX",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,345.0,TX
"Harris County, TX",2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,52.0,TX
"Henderson County, TX",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,TX
"Hidalgo County, TX",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0,TX
"Jefferson County, TX",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29.0,TX
"Johnson County, TX",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0,TX
"Kaufman County, TX",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,TX
"Lubbock County, TX",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,27.0,TX
"McLennan County, TX",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,TX
"Midland County, TX",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,TX
"Montgomery County, TX",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,31.0,TX
"Nueces County, TX",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,56.0,TX
"Orange County, TX",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,TX
"Parker County, TX",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,TX
"Potter County, TX",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,TX
"San Patricio County, TX",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,TX
"Smith County, TX",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,TX
"Tarrant County, TX",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,170.0,TX
"Tarrant County, TX",2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,14.0,TX
"Tarrant County, TX",2014.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,11.0,TX
"Taylor County, TX",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0,TX
"Travis County, TX",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,110.0,TX
"Travis County, TX",2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,19.0,TX
"Webb County, TX",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,22.0,TX
"Wichita County, TX",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0,TX
"Williamson County, TX",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,27.0,TX
"Carroll County, VA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,VA
"Chesterfield County, VA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,22.0,VA
"Culpeper County, VA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,VA
"Fairfax County, VA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,49.0,VA
"Fairfax County, VA",2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,19.0,VA
"Frederick County, VA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,VA
"Hanover County, VA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,VA
"Henrico County, VA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,30.0,VA
"Henry County, VA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,VA
"Loudoun County, VA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23.0,VA
"Orange County, VA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,VA
"Prince William County, VA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29.0,VA
"Pulaski County, VA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,VA
"Roanoke County, VA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,VA
"Spotsylvania County, VA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,VA
"Stafford County, VA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,VA
"Tazewell County, VA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,VA
"Wise County, VA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,VA
"Wythe County, VA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,VA
"Chesapeake city, VA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0,VA
"Newport News city, VA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,24.0,VA
"Norfolk city, VA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,28.0,VA
"Portsmouth city, VA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,VA
"Richmond city, VA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,47.0,VA
"Virginia Beach city, VA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,41.0,VA
"Benton County, WA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,WA
"Clark County, WA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,45.0,WA
"Clark County, WA",2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,14.0,WA
"Cowlitz County, WA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,21.0,WA
"Grays Harbor County, WA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0,WA
"Island County, WA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,WA
"King County, WA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,251.0,WA
"King County, WA",2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,42.0,WA
"Kitsap County, WA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,WA
"Lewis County, WA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,WA
"Pierce County, WA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,94.0,WA
"Pierce County, WA",2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,30.0,WA
"Skagit County, WA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,WA
"Snohomish County, WA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,102.0,WA
"Snohomish County, WA",2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,22.0,WA
"Spokane County, WA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,50.0,WA
"Thurston County, WA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,WA
"Walla Walla County, WA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,WA
"Whatcom County, WA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,WA
"Yakima County, WA",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23.0,WA
"Brown County, WI",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,WI
"Dane County, WI",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,66.0,WI
"Dane County, WI",2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0,WI
"Jefferson County, WI",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,WI
"Kenosha County, WI",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,35.0,WI
"Manitowoc County, WI",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,WI
"Milwaukee County, WI",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,230.0,WI
"Milwaukee County, WI",2014.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,11.0,WI
"Outagamie County, WI",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,WI
"Ozaukee County, WI",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,WI
"Racine County, WI",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,32.0,WI
"Racine County, WI",2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10.0,WI
"Rock County, WI",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,25.0,WI
"Walworth County, WI",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,WI
"Washington County, WI",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,WI
"Waukesha County, WI",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,38.0,WI
"Winnebago County, WI",2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,25.0,WI
"Cochise County, AZ",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,28,AZ
"Coconino County, AZ",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15,AZ
"Gila County, AZ",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12,AZ
"Maricopa County, AZ",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,572,AZ
"Maricopa County, AZ",2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,80,AZ
"Maricopa County, AZ",2015.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,54,AZ
"Mohave County, AZ",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,45,AZ
"Mohave County, AZ",2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,13,AZ
"Navajo County, AZ",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,AZ
"Pima County, AZ",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,186,AZ
"Pima County, AZ",2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,38,AZ
"Pinal County, AZ",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,45,AZ
"Yavapai County, AZ",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29,AZ
"Yavapai County, AZ",2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,12,AZ
"Yavapai County, AZ",2015.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,15,AZ
"Yuma County, AZ",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,24,AZ
"Alachua County, FL",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23,FL
"Bay County, FL",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,25,FL
"Brevard County, FL",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,132,FL
"Brevard County, FL",2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,23,FL
"Broward County, FL",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,252,FL
"Broward County, FL",2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,27,FL
"Charlotte County, FL",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,FL
"Citrus County, FL",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,25,FL
"Clay County, FL",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,41,FL
"Collier County, FL",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,48,FL
"Columbia County, FL",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,FL
"Duval County, FL",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,146,FL
"Duval County, FL",2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,23,FL
"Escambia County, FL",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,51,FL
"Flagler County, FL",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,FL
"Hernando County, FL",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,27,FL
"Hillsborough County, FL",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,156,FL
"Hillsborough County, FL",2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,20,FL
"Indian River County, FL",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17,FL
"Lake County, FL",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,38,FL
"Lake County, FL",2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10,FL
"Lee County, FL",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,90,FL
"Lee County, FL",2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,12,FL
"Leon County, FL",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14,FL
"Manatee County, FL",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,137,FL
"Manatee County, FL",2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11,FL
"Marion County, FL",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,42,FL
"Martin County, FL",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23,FL
"Miami-Dade County, FL",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,169,FL
"Miami-Dade County, FL",2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,33,FL
"Monroe County, FL",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19,FL
"Okaloosa County, FL",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,39,FL
"Okeechobee County, FL",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,FL
"Orange County, FL",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,173,FL
"Orange County, FL",2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,22,FL
"Osceola County, FL",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,37,FL
"Palm Beach County, FL",2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,263,FL
"Palm Beach County, FL",2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,54,FL
